ros_time_sec,sim_time_sec,trajectory_elapsed_sec,UPJ5_position,UPJ5_velocity,UPJ5_acceleration,UPJ6_position,UPJ6_velocity,UPJ6_acceleration
1779803123.3000476,0.6900000000000005,0.02800000000000001,0.4223507507927669,0.014702970722725816,-1.565528069045032,-0.004266633660105469,0.002184592552526154,-0.016530811696953633
1779803123.3192322,0.6920000000000005,0.030000000000000013,0.4223750228991383,0.01213605318570847,-1.283458768508673,-0.004262331538838005,0.002151060633731991,-0.016765959397081493
1779803123.3356285,0.6940000000000005,0.032000000000000015,0.42239525495836894,0.010116029615301276,-1.0100117852035972,-0.004258071093548787,0.0021302226446088418,-0.010418994561574692
1779803123.3524666,0.6960000000000005,0.034000000000000016,0.4224121889030639,0.008466972347482914,-0.824528633909181,-0.004253828088602736,0.0021215024730255544,-0.004360085791643665
1779803123.36931,0.6980000000000005,0.03600000000000002,0.4224263770728073,0.007094084871679816,-0.686443737901549,-0.004249577048510231,0.002125520046252738,0.0020087866135917124
1779803123.3851209,0.7000000000000005,0.03800000000000002,0.42243822741695364,0.005925172073165955,-0.5844563992569302,-0.004245295420862839,0.0021408138236956096,0.007646888721435895
1779803123.391379,0.7020000000000005,0.04000000000000002,0.4224479012653057,0.004836924176014671,-0.5441239485756422,-0.00424094086872477,0.002177276069034398,0.018231122669394237
1779803123.3982568,0.7040000000000005,0.04200000000000002,0.4224555960991334,0.0038474169138572696,-0.4947536310787007,-0.004236438674812257,0.0022510969562568677,0.03691044361123479
1779803123.405236,0.7060000000000005,0.044000000000000025,0.42246140158286277,0.0029027418646826344,-0.47233752458731754,-0.0042317541480405875,0.002342263385834462,0.04558321478879707
1779803123.4115455,0.7080000000000005,0.04600000000000003,0.422465506266566,0.0020523418515965056,-0.4252000065430644,-0.004226834767310877,0.0024596903648553283,0.058713489510433224
1779803123.4188628,0.7100000000000005,0.04800000000000003,0.4224680877530948,0.001290743264411074,-0.3807992935927158,-0.004221701511034866,0.002566628138005485,0.053468886575078416
1779803123.4248579,0.7120000000000005,0.05000000000000003,0.4224691799311048,0.0005460890049896932,-0.37232712971069043,-0.004216367066517352,0.0026672222587570686,0.05029706037579175
1779803123.431634,0.7140000000000005,0.05200000000000003,0.42246892889478804,-0.0001255181583601784,-0.3358035816749358,-0.004210922360500583,0.00272235300838458,0.02756537481375578
1779803123.4380682,0.7160000000000005,0.054000000000000034,0.42246742371012247,-0.0007525923327861659,-0.3135370872129937,-0.004205414004922973,0.0027541777888052403,0.015912390210330064
1779803123.4440644,0.7180000000000005,0.056000000000000036,0.4224642131104868,-0.0016052998178182336,-0.42635374251603386,-0.004199851280084569,0.0027813624192018836,0.013592315198321641
1779803123.4516468,0.7200000000000005,0.05800000000000004,0.4224603903074898,-0.0019114014985132126,-0.15305084034748945,-0.004194329900491578,0.002760689796495505,-0.01033631135318922
1779803123.4577703,0.7220000000000005,0.06000000000000004,0.42245606248698225,-0.0021639102537719442,-0.12625437762936584,-0.004188899069064329,0.0027154157136245077,-0.02263704143549874
1779803123.4644086,0.7240000000000005,0.06200000000000004,0.422450986343109,-0.0025380719366149386,-0.1870808414214972,-0.0041835634735111794,0.0026677977765748977,-0.023808968524805005
1779803123.4715474,0.7260000000000005,0.06400000000000004,0.42244483501692953,-0.0030756630897392266,-0.268795576562144,-0.00417835198541966,0.002605744045759735,-0.031026865407581285
1779803123.4774938,0.7280000000000005,0.06600000000000004,0.4224364852069862,-0.00417490497168995,-0.5496209409753616,-0.004173261415330888,0.0025452850443863054,-0.03022950068671485
1779803123.4842024,0.7300000000000005,0.06800000000000005,0.4224230219996533,-0.00673160366643708,-1.278349347373565,-0.004168260487082845,0.0025004641240214016,-0.022410460182451873
1779803123.490069,0.7320000000000005,0.07000000000000005,0.42240215184518376,-0.010435077234777112,-1.8517367841700159,-0.004163304111905039,0.002478187588903181,-0.01113826755911023
1779803123.4966018,0.7340000000000005,0.07200000000000005,0.4223709433534028,-0.015604245890467399,-2.5845843278451435,-0.004158367468358162,0.0024683217734383918,-0.0049329077323947024
1779803123.5032537,0.7360000000000005,0.07400000000000005,0.42232924028807906,-0.020851532661867712,-2.6236433857001566,-0.004153458791442703,0.0024543384577294905,-0.00699165785445063
1779803123.5091863,0.7380000000000005,0.07600000000000005,0.42227702170487896,-0.026109291600043653,-2.6288794690879707,-0.004148615628171404,0.002421581635649211,-0.016378411040139693
1779803123.5162191,0.7400000000000005,0.07800000000000006,0.42221059509142866,-0.03321330672515644,-3.552007562556393,-0.004143834763519387,0.0023904323260082357,-0.015574654820487734
1779803123.522517,0.7420000000000005,0.08000000000000006,0.42213349709973674,-0.03854899584595322,-2.66784456039839,-0.004139180077134816,0.002327343192285658,-0.03154456686128891
1779803123.5284123,0.7440000000000005,0.08200000000000006,0.4220465898346927,-0.04345363252202428,-2.4523183380355285,-0.004134681178785841,0.0022494491744875058,-0.038947008899076034
1779803123.5353837,0.7460000000000006,0.08400000000000006,0.42194862663788174,-0.048981598405478194,-2.7639829417269586,-0.004130358774375127,0.002161202205356727,-0.04412348456538941
1779803123.5415049,0.7480000000000006,0.08600000000000006,0.4218435503996154,-0.05253811913317251,-1.7782603638471575,-0.0041262518058123475,0.0020534842813898554,-0.05385896198343578
1779803123.5482929,0.7500000000000006,0.08800000000000006,0.4217328097332458,-0.05537033318481159,-1.4161070258195407,-0.004122320107263327,0.001965849274510224,-0.04381750343981569
1779803123.5547762,0.7520000000000006,0.09000000000000007,0.4216151462750453,-0.05883172910023218,-1.7306979577102963,-0.004118535401041266,0.001892353111030866,-0.036748081739679014
1779803123.5610938,0.7540000000000006,0.09200000000000007,0.42149162140242963,-0.0617624363078368,-1.4653536038023094,-0.0041148046963088184,0.0018653523662234257,-0.013500372403720115
1779803123.5684578,0.7560000000000006,0.09400000000000007,0.4213619871604164,-0.06481712100660461,-1.5273423493839047,-0.004111034654621001,0.001885020843908618,0.009834238842596106
1779803123.5744388,0.7580000000000006,0.09600000000000007,0.42122495382430786,-0.06851666805427765,-1.8497735238365218,-0.004107189759811077,0.0019224474049622541,0.01871328052681809
1779803123.5815117,0.7600000000000006,0.09800000000000007,0.4210796299277191,-0.07266194829440295,-2.072640120062648,-0.004103192757083966,0.001998501363555309,0.03802697929652737
1779803123.5873091,0.7620000000000006,0.10000000000000007,0.4209247237522327,-0.07745308774317348,-2.3955697243852674,-0.004099020236955707,0.002086260064129711,0.04387935028720108
1779803123.593097,0.7640000000000006,0.10200000000000008,0.4207586735385821,-0.08302510682532115,-2.7860095410738306,-0.004094648510678422,0.002185863138642575,0.04980153725643197
1779803123.6010592,0.7660000000000006,0.10400000000000008,0.420583181760443,-0.08774588906954475,-2.3603911221118032,-0.004090119124639203,0.002264693019609383,0.03941494048340403
1779803123.6191812,0.7680000000000006,0.10600000000000008,0.42040091213826014,-0.09113481109143318,-1.694461010944212,-0.004085523285105653,0.0022979197667748327,0.016613373582724824
1779803123.6359048,0.7700000000000006,0.10800000000000008,0.42020851690165273,-0.09619761830370463,-2.5314036061357266,-0.004080866750127099,0.0023282674892771992,0.01517386125118327
1779803123.6417778,0.7720000000000006,0.11000000000000008,0.42000449083176744,-0.1020130349426546,-2.907708319474983,-0.004076165367368477,0.0023506913793110086,0.011211945016904694
1779803123.6484783,0.7740000000000006,0.11200000000000009,0.41978813295092104,-0.10817894042319784,-3.0829527402716215,-0.004071433531716253,0.0023659178261122033,0.0076132234005973475
1779803123.6550283,0.7760000000000006,0.11400000000000009,0.41955685582141905,-0.11563856475100981,-3.729812163905985,-0.004066661099436112,0.002386216140070308,0.010149156979052248
1779803123.6613984,0.7780000000000006,0.11600000000000009,0.419312795976882,-0.12202992226853339,-3.19567875876179,-0.004061882311357792,0.0023893940391601434,0.0015889495449178045
1779803123.6688116,0.7800000000000006,0.11800000000000009,0.41905662568882485,-0.12808514402855453,-3.027610880010571,-0.00405709938723089,0.0023914620634510894,0.001034012145473013
1779803123.6748977,0.7820000000000006,0.12000000000000009,0.41878584038681826,-0.13539265100329678,-3.6537534873711253,-0.004052275794158173,0.0024117965363586297,0.010167236453770137
1779803123.6816406,0.7840000000000006,0.1220000000000001,0.41850284845744656,-0.14149596468585054,-3.0516568412768814,-0.004047422069398675,0.002426862379749106,0.0075329216952381255
1779803123.6874897,0.7860000000000006,0.1240000000000001,0.41820796091967083,-0.14744376888785535,-2.9739021010024014,-0.0040425365323872664,0.0024427685057043045,0.00795306297759926
1779803123.6932917,0.7880000000000006,0.12600000000000008,0.4178989110163132,-0.15452495167880426,-3.5405913954744546,-0.004037599557080289,0.002468487653488724,0.012859573892209843
1779803123.7002594,0.7900000000000006,0.12800000000000009,0.41757769711795384,-0.16060694917969745,-3.040998750446597,-0.004032616240730571,0.0024916581748590538,0.011585260685164798
1779803123.706725,0.7920000000000006,0.1300000000000001,0.41724208066418395,-0.16780822688493813,-3.600638852620339,-0.004027569653820381,0.002523293455095076,0.015817640118011116
1779803123.712725,0.7940000000000006,0.1320000000000001,0.41689457384933487,-0.17375340742453432,-2.9725902697980975,-0.0040224750110600905,0.002547321380145177,0.012013962525050503
1779803123.7197752,0.7960000000000006,0.1340000000000001,0.4165356245482867,-0.17947465052409609,-2.8606215497808813,-0.0040173401912012244,0.002567409929432832,0.010044274643827497
1779803123.7256596,0.7980000000000006,0.1360000000000001,0.4161629570372085,-0.18633375553907802,-3.429552507490968,-0.004012174635435313,0.0025827778829557837,0.00768397676147582
1779803123.7323573,0.8000000000000006,0.1380000000000001,0.41577857455473416,-0.19219124123718262,-2.928742849052299,-0.004006987579559293,0.0025935279380101374,0.00537502752717689
1779803123.7388988,0.8020000000000006,0.1400000000000001,0.4153827784599327,-0.1978980474007159,-2.8534030817666394,-0.004001774554348044,0.0026065126056245675,0.006492333807215029
1779803123.7448936,0.8040000000000006,0.1420000000000001,0.4149732929341142,-0.20474276290924032,-3.422357754262209,-0.003996524494181278,0.0026250300833828293,0.009258738879130892
1779803123.7521477,0.8060000000000006,0.1440000000000001,0.41455212483734655,-0.21058404838382883,-2.9206427372942545,-0.00399123808701385,0.002643203583713571,0.009086750165370958
1779803123.7580605,0.8080000000000006,0.1460000000000001,0.41411965291796776,-0.2162359596893959,-2.8259556527835406,-0.0039859144034378215,0.0026618417880144934,0.009319102150461087
1779803123.7643397,0.8100000000000006,0.1480000000000001,0.41367365591362304,-0.22299850217235867,-3.3812712414813815,-0.003980545104004836,0.0026846497164926793,0.011403964239092975
1779803123.77153,0.8120000000000006,0.1500000000000001,0.41321619542995264,-0.2287302418351902,-2.8658698314157625,-0.003975131107568976,0.0027069982179301756,0.011174250718748143
